12/07/2013,54,45,-999,0
12/08/2013,77,70,-999,-20.350649350649352
12/09/2013,58,40,-999,-49.706896551724135
12/10/2013,7,20,-999,-132.57142857142858
12/11/2013,23,45,5,15.434782608695652
12/12/2013,70,20,5,12.3
12/13/2013,67,30,10,14.029850746268657
12/14/2013,76,20,4,11.868421052631579
12/15/2013,69,40,10,15.826086956521738
12/16/2013,71,31,-999,-21.746478873239436
12/17/2013,73,90,10,26.84931506849315
12/18/2013,73,70,5,24.26027397260274
12/19/2013,81,40,8,16.34567901234568
12/20/2013,34,40,10,21.176470588235293
12/21/2013,81,45,10,23.88888888888889
12/22/2013,110,40,0,25
12/23/2013,94,50,10,29.79787234042553
12/24/2013,98,70,5,25.357142857142858
12/25/2013,110,70,1,28.681818181818183
12/26/2013,104,60,9,29.125
12/27/2013,105,110,10,42.885714285714286
12/28/2013,98,70,-999,27.29591836734694
12/29/2013,99,70,10,28.02020202020202
12/30/2013,108,90,5,52.5
12/31/2013,108,60,6,28.666666666666668
01/01/2014,81,70,-999,16.432098765432098
01/02/2014,97,70,5,31.95876288659794
01/03/2014,88,80,2,37
01/04/2014,89,60,-999,22.40449438202247
01/05/2014,88,40,5,24.488636363636363
01/06/2014,108,45,9,18.324074074074073
01/07/2014,76,30,5,12.828947368421053
01/08/2014,22,39,5,12.681818181818182
01/09/2014,40,30,7,15.1
01/10/2014,96,60,3,16.177083333333332
01/11/2014,90,50,10,23.68888888888889
01/12/2014,89,50,3,17.584269662921347
01/13/2014,74,20,4,10.91891891891892
01/14/2014,63,40,0,12.920634920634921
01/15/2014,53,45,-999,-2.9622641509433962
01/16/2014,67,40,2,19.80597014925373
01/17/2014,57,80,-999,-41.92982456140351
01/18/2014,49,50,10,23.612244897959183
01/19/2014,94,70,10,36.191489361702125
01/20/2014,89,50,-999,14.865168539325843
01/21/2014,66,40,5,14.772727272727273
01/22/2014,80,40,0,20.3875
01/23/2014,69,50,5,18.840579710144926
01/24/2014,66,40,3,15.303030303030303
01/25/2014,97,40,4,24.515463917525775
01/26/2014,83,50,7,18.759036144578314
01/27/2014,85,40,0,12.352941176470589
01/28/2014,70,30,4,14.228571428571428
01/29/2014,55,20,5,10.818181818181818
01/30/2014,56,30,-999,-4.357142857142857
01/31/2014,66,30,2,14.348484848484848
02/01/2014,73,55,9,23.068493150684933
02/02/2014,85,60,4,28.258823529411764
02/03/2014,91,60,5,23.186813186813186
02/04/2014,88,40,5,19.386363636363637
02/05/2014,55,25,10,11.727272727272727
02/06/2014,63,30,5,20.603174603174605
02/07/2014,77,50,0,16.116883116883116
02/08/2014,97,30,5,17.690721649484537
02/09/2014,77,60,10,32.935064935064936
02/10/2014,56,40,5,19.696428571428573
02/11/2014,71,30,5,10.76056338028169
02/12/2014,67,20,-999,-3.91044776119403
02/13/2014,61,50,5,19.37704918032787
02/14/2014,61,30,10,17.049180327868854
02/15/2014,83,60,5,32.13253012048193
02/16/2014,67,60,5,33.791044776119406
02/17/2014,88,50,1,20.318181818181817
02/18/2014,70,50,10,23.571428571428573
02/19/2014,75,50,4,20.186666666666667
02/20/2014,63,60,-999,7.317460317460317
02/21/2014,66,50,5,19.96969696969697
02/22/2014,70,50,0,21.928571428571427
02/23/2014,33,30,5,13.181818181818182
02/24/2014,42,30,0,13.571428571428571
02/25/2014,42,30,6,13
02/26/2014,75,40,0,12.266666666666667
02/27/2014,73,20,6,10.67123287671233
02/28/2014,75,30,5,15.173333333333334
03/01/2014,89,60,5,30.629213483146067
03/02/2014,45,110,-999,4.644444444444445
03/03/2014,83,40,9,21.457831325301203
03/04/2014,84,90,10,30.535714285714285
03/05/2014,72,50,10,23.25
03/06/2014,74,40,1,12.486486486486486
03/07/2014,43,70,-999,-48.27906976744186
03/08/2014,53,40,5,23.943396226415093
03/09/2014,48,70,5,20.041666666666668
03/10/2014,73,40,4,20.424657534246574
03/11/2014,50,60,5,28.1
03/12/2014,55,50,5,19.545454545454547
03/13/2014,53,120,0,31.28301886792453
03/14/2014,67,50,4,20.955223880597014
03/15/2014,54,70,10,27.962962962962962
03/16/2014,45,110,10,33.55555555555556
03/17/2014,59,40,1,12.423728813559322
03/18/2014,58,110,-999,-6.120689655172414
03/19/2014,84,70,10,30.357142857142858
03/20/2014,60,80,5,29.4
03/21/2014,41,40,5,26.414634146341463
03/22/2014,60,50,10,25.8
03/23/2014,26,60,10,26.23076923076923
03/24/2014,40,80,-999,8.15
03/25/2014,51,80,10,33.94117647058823
03/26/2014,29,70,10,40.86206896551724
03/27/2014,51,50,8,24.254901960784313
03/28/2014,54,30,6,17.074074074074073
03/29/2014,50,60,10,23.8
03/30/2014,37,40,-999,-8.567567567567568
03/31/2014,40,30,5,17.375
04/01/2014,75,40,10,22.6
04/02/2014,93,50,0,22.537634408602152
04/03/2014,89,50,-999,2.752808988764045
04/04/2014,77,50,5,21.363636363636363
04/05/2014,104,70,3,21.432692307692307
04/06/2014,82,50,0,20.878048780487806
04/07/2014,76,40,5,20.80263157894737
04/08/2014,33,90,-999,-12.848484848484848
04/09/2014,66,60,10,29.696969696969695
04/10/2014,66,50,-999,12.681818181818182
04/11/2014,75,40,1,19.413333333333334
04/12/2014,76,50,-999,11.171052631578947
04/13/2014,86,40,10,21.3953488372093
04/14/2014,88,70,4,21.40909090909091
04/15/2014,85,50,10,24.11764705882353
04/16/2014,108,90,5,27.12962962962963
04/17/2014,99,50,4,20.262626262626263
04/18/2014,88,50,-999,13.534090909090908
04/19/2014,85,60,5,21.41176470588235
04/20/2014,78,40,10,16.41025641025641
04/21/2014,91,50,1,23.24175824175824
04/22/2014,99,40,0,20.060606060606062
04/23/2014,84,40,10,19.785714285714285
04/24/2014,86,90,5,19.767441860465116
04/25/2014,81,50,2,22.91358024691358
04/26/2014,93,40,5,21.774193548387096
04/27/2014,89,110,5,24.269662921348313
04/28/2014,70,40,1,21.34285714285714
04/29/2014,72,40,0,13.930555555555555
04/30/2014,61,20,5,12.19672131147541
05/03/2014,94,40,5,17.180851063829788
05/04/2014,55,90,-999,-1.3636363636363635
05/05/2014,65,40,5,22.46153846153846
05/06/2014,72,40,5,20.77777777777778
05/07/2014,80,50,5,21.475
05/08/2014,61,50,5,24.18032786885246
05/09/2014,76,50,5,24.88157894736842
05/10/2014,67,80,-999,14.283582089552239
05/11/2014,66,50,-999,11.575757575757576
05/12/2014,67,40,-999,7.91044776119403
05/13/2014,44,20,8,11.863636363636363
05/14/2014,70,40,4,15.757142857142858
05/15/2014,72,20,5,13.222222222222221
05/16/2014,81,50,5,22.25925925925926
05/17/2014,77,40,5,21.233766233766232
05/18/2014,66,60,10,22.727272727272727
05/19/2014,74,30,4,19
05/20/2014,74,40,4,22.635135135135137
05/21/2014,71,30,5,15.211267605633802
05/22/2014,65,30,10,14.476923076923077
05/23/2014,22,40,1,15.181818181818182
05/24/2014,89,70,-999,17.46067415730337
05/25/2014,79,60,1,27.050632911392405
05/26/2014,99,60,1,25.242424242424242
05/27/2014,77,50,3,22.441558441558442
05/28/2014,61,45,5,16.80327868852459
05/29/2014,61,50,-999,7.491803278688525
05/30/2014,72,50,1,27.194444444444443
05/31/2014,77,50,5,23.961038961038962
06/01/2014,65,50,-999,4.6461538461538465
06/02/2014,71,30,-999,5.225352112676056
06/03/2014,93,50,5,22.795698924731184
06/04/2014,62,40,5,18.612903225806452
06/05/2014,72,30,-999,-1.3194444444444444
06/06/2014,83,30,5,15.180722891566266
06/07/2014,82,110,-999,-9.621951219512194
06/08/2014,85,40,2,20.32941176470588
06/09/2014,89,100,10,21.573033707865168
06/10/2014,101,50,5,29.366336633663366
06/11/2014,85,90,5,33.72941176470588
06/12/2014,78,100,-999,19.307692307692307
06/13/2014,87,50,0,17.816091954022987
06/14/2014,75,90,3,17.026666666666667
06/15/2014,86,60,0,21.662790697674417
06/16/2014,95,60,5,24.957894736842107
06/17/2014,93,60,-999,-2.849462365591398
06/18/2014,84,70,5,25.678571428571427
06/19/2014,81,60,5,25.296296296296298
06/20/2014,74,70,5,28.986486486486488
06/21/2014,53,40,5,24.245283018867923
06/22/2014,75,70,-999,10.8
06/23/2014,85,60,4,24.176470588235293
06/24/2014,96,50,5,26.71875
06/25/2014,104,70,5,31.26923076923077
06/26/2014,73,50,-999,-16.410958904109588
06/27/2014,31,30,-999,-40.903225806451616
06/28/2014,26,40,5,19.5
06/29/2014,13,40,10,14.538461538461538
06/30/2014,52,70,-999,11.173076923076923
07/01/2014,38,70,10,30.526315789473685
07/02/2014,51,60,-999,10.666666666666666
07/03/2014,43,40,10,26.976744186046513
07/04/2014,58,30,-999,-72.67241379310344
07/05/2014,69,30,10,13.681159420289855
07/06/2014,43,70,10,35.23255813953488
07/07/2014,68,60,-999,10.073529411764707
07/08/2014,86,50,5,24.732558139534884
07/09/2014,87,70,-999,13.057471264367816
07/10/2014,68,80,5,25.073529411764707
07/11/2014,53,30,5,15.566037735849056
07/12/2014,63,45,10,18.333333333333332
07/13/2014,84,60,0,23.166666666666668
07/14/2014,55,50,4,24.163636363636364
07/15/2014,89,60,5,27.280898876404493
07/16/2014,80,80,-999,-22.225
07/17/2014,75,90,-999,12.306666666666667
07/18/2014,60,40,10,20.433333333333334
07/19/2014,86,30,5,16.325581395348838
07/20/2014,78,90,5,30.46153846153846
07/21/2014,55,110,5,38.127272727272725
07/22/2014,60,50,5,27.25
07/23/2014,70,60,5,25.728571428571428
07/24/2014,70,70,5,28.47142857142857
07/25/2014,48,110,-999,-13.291666666666666
07/26/2014,69,135,-999,4.826086956521739
07/24/2014,26,70,10,36.92307692307692
07/25/2014,26,50,10,25.76923076923077
07/26/2014,19,30,10,18.94736842105263
07/27/2014,105,45,6,20.8
07/28/2014,87,130,-999,15.425287356321839
07/29/2014,94,60,5,30.638297872340427
07/30/2014,110,50,5,27.681818181818183
07/31/2014,95,60,5,23.326315789473686
08/01/2014,61,30,10,20.016393442622952
08/02/2014,71,30,5,23.774647887323944
08/03/2014,70,40,10,26.5
08/04/2014,95,40,5,26.410526315789475
08/05/2014,100,70,5,31.45
08/06/2014,104,70,0,37.60576923076923
08/07/2014,106,90,3,31.50943396226415
08/08/2014,83,60,-999,15.108433734939759
08/09/2014,68,60,-999,9.352941176470589
08/10/2014,97,80,5,26.587628865979383
08/11/2014,92,60,5,29.26086956521739
08/12/2014,35,50,-999,-2.4
08/13/2014,109,50,5,24.862385321100916
08/12/2014,10,50,10,32
08/12/2014,5,50,20,40
08/12/2014,8,50,10,30
08/12/2014,8,60,10,40
08/12/2014,6,50,10,43.333333333333336
08/12/2014,2,50,10,30
08/12/2014,4,50,30,37.5
08/12/2014,2,30,5,17.5
08/12/2014,2,40,10,25
08/12/2014,3,50,5,31.666666666666668
08/14/2014,2,5,5,5
08/14/2014,2,50,10,30
08/09/2014,2,60,30,45
08/14/2014,2,10,10,10
08/12/2014,2,40,30,35
08/14/2014,96,40,8,18.59375
08/15/2014,75,40,5,20.933333333333334
08/14/2014,2,30,20,25
08/15/2014,21,20,3,10.142857142857142
08/16/2014,106,60,0,24.99056603773585
08/17/2014,101,50,-999,5.514851485148514
08/17/2014,2,20,20,20
08/17/2014,2,30,20,25
08/16/2014,3,40,20,26.666666666666668
08/18/2014,88,40,5,17.670454545454547
08/19/2014,101,60,5,18.594059405940595
08/20/2014,110,60,10,27.554545454545455
08/21/2014,87,60,10,19.114942528735632
08/22/2014,95,40,0,15.905263157894737
08/23/2014,91,70,4,16.791208791208792
08/24/2014,98,70,-999,7.989795918367347
08/25/2014,78,30,-999,0.7307692307692307
08/26/2014,76,30,4,12.486842105263158
08/27/2014,105,40,10,14.80952380952381
08/28/2014,80,40,5,13
08/29/2014,78,20,5,10.320512820512821
08/30/2014,106,70,4,14.471698113207546
08/31/2014,103,30,4,18.271844660194176
09/01/2014,98,40,2,14.714285714285714
09/02/2014,76,60,0,10.328947368421053
09/03/2014,90,20,1,9.922222222222222
09/04/2014,52,20,-999,-9.307692307692308
09/05/2014,79,10,0,8.860759493670885
09/06/2014,75,20,0,11.16
09/07/2014,78,30,6,12.974358974358974
09/08/2014,65,10,-999,-5.907692307692308
09/09/2014,64,20,7,10.890625
09/10/2014,77,10,4,9.792207792207792
09/11/2014,27,20,-999,-174.33333333333334
09/12/2014,96,40,1,12.354166666666666
09/13/2014,69,10,5,9.63768115942029
09/14/2014,92,30,5,16.097826086956523
09/15/2014,91,30,1,14.274725274725276
09/16/2014,71,30,5,13.577464788732394
09/17/2014,97,20,4,10.278350515463918
09/18/2014,68,20,3,12.573529411764707
09/19/2014,90,20,5,11.944444444444445
09/20/2014,85,20,5,11.823529411764707
09/21/2014,92,40,5,17.934782608695652
09/22/2014,85,20,4,11.458823529411765
09/23/2014,92,40,5,16.57608695652174
09/24/2014,73,40,-999,-2.1232876712328768
09/25/2014,76,40,6,13.578947368421053
09/26/2014,99,60,4,24.303030303030305
09/27/2014,96,60,5,22.895833333333332
09/28/2014,70,60,5,20.042857142857144
09/29/2014,92,50,1,14.66304347826087
09/30/2014,72,20,5,10
10/01/2014,74,20,4,9.405405405405405
10/02/2014,88,20,-999,-1.375
10/03/2014,90,35,5,14.477777777777778
10/04/2014,95,60,-999,5.484210526315789
10/05/2014,91,50,10,26.45054945054945
10/06/2014,76,60,-999,-0.5131578947368421
10/07/2014,37,60,-999,-34
10/08/2014,70,60,5,12.714285714285714
10/09/2014,77,30,1,16.428571428571427
10/10/2014,109,50,0,22.69724770642202
10/11/2014,89,60,-999,14.44943820224719
10/12/2014,110,60,-999,17.10909090909091
10/13/2014,94,70,-999,7.25531914893617
10/14/2014,95,30,9,13.147368421052631
10/15/2014,76,50,10,16.18421052631579
10/16/2014,95,50,5,23.189473684210526
10/17/2014,110,50,10,25.318181818181817
10/18/2014,110,40,10,23.490909090909092
10/19/2014,93,40,5,22.27956989247312
10/20/2014,85,30,-999,6.588235294117647
10/21/2014,79,20,5,12.050632911392405
10/22/2014,77,20,1,10.675324675324676
10/23/2014,101,50,-999,10.099009900990099
10/24/2014,100,50,5,21.55
10/25/2014,114,60,4,23.473684210526315
10/26/2014,104,40,1,20.75
10/27/2014,53,30,-999,-0.03773584905660377
10/28/2014,71,20,-999,-0.2535211267605634
10/29/2014,75,40,5,11
10/30/2014,82,30,5,12.560975609756097
10/31/2014,75,30,10,18.133333333333333
11/01/2014,85,60,5,24.50588235294118
11/02/2014,95,60,-999,11.83157894736842
11/03/2014,110,40,0,23.71818181818182
11/04/2014,96,40,-999,8.583333333333334
11/05/2014,69,30,3,15.333333333333334
11/06/2014,97,20,5,11.618556701030927
11/07/2014,101,50,5,19.356435643564357
11/08/2014,101,50,4,21.623762376237625
11/09/2014,108,50,5,21.99074074074074
11/10/2014,90,50,5,24.7
11/11/2014,85,40,-999,3.0588235294117645
11/12/2014,80,40,10,24.2625
11/13/2014,94,30,4,18.925531914893618
11/14/2014,87,40,1,15.873563218390805
11/15/2014,93,80,-999,-1.2150537634408602
11/16/2014,90,120,10,21.488888888888887
11/17/2014,91,40,1,18.47252747252747
11/18/2014,87,20,2,10.022988505747126
11/19/2014,80,40,-999,-19.9875
11/20/2014,85,30,8,11.611764705882353
11/21/2014,77,20,5,10.584415584415584
11/22/2014,89,40,10,20.730337078651687
11/23/2014,86,50,-999,10.313953488372093
11/24/2014,116,80,-999,23.75
11/25/2014,8,10,10,10
11/26/2014,112,90,5,36.11607142857143
11/27/2014,92,120,-999,23.27173913043478
11/28/2014,103,60,5,32.57281553398058
11/29/2014,106,70,5,28.61320754716981
11/30/2014,88,40,10,18.636363636363637
12/01/2014,62,30,-999,-1.7580645161290323
12/02/2014,77,30,5,11.818181818181818
12/03/2014,92,30,2,11.130434782608695
12/04/2014,63,80,-999,-2.5238095238095237
12/05/2014,91,30,5,12.967032967032967
12/06/2014,93,50,5,18.118279569892472
12/07/2014,98,70,3,21.03061224489796
12/08/2014,80,70,-999,-24.1
12/09/2014,76,50,-999,3.236842105263158
12/10/2014,74,40,5,16.89189189189189
12/11/2014,91,40,-999,-8.989010989010989
12/12/2014,84,30,4,12.380952380952381
12/13/2014,93,45,5,28.021505376344088
12/14/2014,90,70,5,25.42222222222222
12/15/2014,113,30,5,17.68141592920354
12/16/2014,97,30,-999,6.484536082474227
12/17/2014,105,30,4,14.790476190476191
12/18/2014,87,45,5,13.482758620689655
12/19/2014,89,30,5,14.112359550561798
12/20/2014,106,50,5,19.99056603773585
12/21/2014,99,90,0,32.27272727272727
12/22/2014,114,60,5,30.56140350877193
12/23/2014,119,50,5,26.605042016806724
12/24/2014,108,50,-999,13.25
12/25/2014,111,70,-999,21.306306306306308
12/26/2014,100,100,5,27.9
12/27/2014,119,70,5,29.18487394957983
12/28/2014,109,70,10,36.77064220183486
12/29/2014,121,90,7,43.72727272727273
12/30/2014,107,100,5,36.12149532710281
12/31/2014,125,60,1,26.016
01/01/2015,91,80,0,31.153846153846153
01/02/2015,99,80,2,26.11111111111111
01/03/2015,83,60,-999,-10.204819277108435
01/04/2015,98,40,10,18.724489795918366
01/05/2015,61,60,-999,6.918032786885246
01/06/2015,67,40,5,18.417910447761194
01/07/2015,64,40,5,23.390625
01/08/2015,76,50,5,18.88157894736842
01/09/2015,90,80,3,16.3
01/10/2015,128,70,-999,5.34375
01/11/2015,96,20,10,14.895833333333334
01/12/2015,116,60,5,12.336206896551724
01/13/2015,88,10,10,10
01/14/2015,166,70,10,12.108433734939759
01/15/2015,98,20,5,11.173469387755102
01/16/2015,78,40,-999,3.8076923076923075
01/17/2015,128,120,10,31.3828125
01/18/2015,141,70,5,33.56737588652482
01/19/2015,127,50,5,25.968503937007874
01/20/2015,108,45,1,14.601851851851851
01/21/2015,106,40,4,15.5
01/22/2015,101,30,3,14.801980198019802
01/23/2015,96,30,5,14.166666666666666
01/24/2015,123,30,10,14.634146341463415
01/25/2015,127,60,0,22.4251968503937
01/26/2015,112,30,5,13.696428571428571
01/27/2015,106,40,0,11.622641509433961
01/29/2015,74,50,-999,-11.324324324324325
01/30/2015,90,60,5,21.08888888888889
01/31/2015,139,50,5,18.244604316546763
02/01/2015,115,70,1,18.704347826086956
02/02/2015,5,20,-999,-192.2
02/03/2015,102,40,-999,2.7549019607843137
02/04/2015,125,50,0,15.48
02/05/2015,86,20,5,10
02/06/2015,113,80,5,20.150442477876105
02/07/2015,132,50,5,20.416666666666668
02/08/2015,124,60,5,27.653225806451612
02/09/2015,88,20,0,13.125
02/10/2015,97,30,5,10.618556701030927
02/11/2015,112,50,5,16.919642857142858
02/12/2015,99,70,5,15.757575757575758
02/13/2015,114,40,5,20.07894736842105
02/14/2015,146,70,5,35.30821917808219
02/15/2015,163,75,5,35.52760736196319
02/16/2015,152,75,5,32.07236842105263
02/17/2015,138,130,0,17.681159420289855
02/18/2015,144,90,5,30.625
02/19/2015,113,50,-999,14.902654867256636
02/20/2015,128,100,5,26.359375
02/21/2015,142,100,3,21.492957746478872
02/22/2015,124,20,5,12.540322580645162
02/23/2015,105,20,-999,3.104761904761905
02/24/2015,104,20,4,10.153846153846153
02/25/2015,112,30,5,15.607142857142858
02/26/2015,102,20,4,12.637254901960784
02/27/2015,114,30,5,14.18421052631579
02/28/2015,140,80,5,19.37857142857143
03/01/2015,125,40,5,17.88
03/02/2015,140,110,5,14.685714285714285
03/03/2015,124,40,5,13.75
03/04/2015,138,20,5,10.376811594202898
03/05/2015,99,20,5,10.1010101010101
03/06/2015,101,20,5,10.118811881188119
03/07/2015,111,60,-999,5.54954954954955
03/08/2015,136,40,5,24.61764705882353
03/09/2015,143,45,1,16.818181818181817
03/10/2015,136,50,5,20.220588235294116
03/11/2015,138,50,0,21.13768115942029
03/12/2015,133,60,5,15.75187969924812
03/13/2015,131,50,5,17.328244274809162
03/14/2015,133,30,5,14.135338345864662
03/15/2015,130,70,4,27.553846153846155
03/16/2015,121,100,-999,13.049586776859504
03/17/2015,134,50,5,25.48507462686567
03/18/2015,150,60,4,24.966666666666665
03/19/2015,131,40,-999,2.312977099236641
03/20/2015,147,80,5,19.8843537414966
03/21/2015,127,50,4,24.80314960629921
03/22/2015,135,50,5,27.62962962962963
03/23/2015,108,30,-999,6.4907407407407405
03/24/2015,127,60,-999,12.078740157480315
03/25/2015,150,60,5,25.133333333333333
03/26/2015,63,50,10,20.714285714285715
03/27/2015,2,30,20,25
03/28/2015,4,60,10,28
03/29/2015,7,50,17,32.57142857142857
03/30/2015,61,70,6,24.524590163934427
03/31/2015,58,60,10,27.413793103448278
04/01/2015,4,20,1,12.5
04/02/2015,84,70,-999,16.035714285714285
04/03/2015,118,60,5,20.872881355932204
04/04/2015,120,60,5,25
04/05/2015,131,70,5,23.053435114503817
04/06/2015,133,90,5,26.473684210526315
04/07/2015,142,70,5,30.246478873239436
04/08/2015,147,80,5,30.687074829931973
04/09/2015,132,50,3,27.068181818181817
04/10/2015,137,50,-999,17.335766423357665
04/11/2015,122,60,-999,-160.5327868852459
04/12/2015,139,60,-999,-64.4748201438849
04/13/2015,107,30,5,14.69158878504673
04/14/2015,112,20,-999,1.6607142857142858
04/15/2015,111,120,-999,-11.72972972972973
04/16/2015,100,60,-999,-32.97
04/17/2015,125,80,5,16.144
04/18/2015,107,130,-999,-4.364485981308412
04/19/2015,124,60,5,21.072580645161292
04/20/2015,125,100,-999,-16.616
04/21/2015,131,50,-999,-136.33587786259542
04/22/2015,119,30,1,12.579831932773109
04/23/2015,115,30,5,11.486956521739131
04/24/2015,98,40,-999,-188.3469387755102
04/25/2015,114,55,-999,-91.55263157894737
04/26/2015,135,60,-999,9.459259259259259
04/27/2015,107,60,-999,-76.20560747663552
04/28/2015,110,20,-999,-72.68181818181819
04/29/2015,107,20,4,12.093457943925234
04/30/2015,111,50,-999,-5.054054054054054
05/01/2015,122,30,5,15.491803278688524
05/02/2015,137,40,-999,9.474452554744525
05/03/2015,134,120,5,29.104477611940297
05/04/2015,124,50,5,21.39516129032258
05/05/2015,117,40,-999,-3.965811965811966
05/06/2015,127,20,-999,-12.433070866141732
05/07/2015,121,70,-999,-25.181818181818183
05/08/2015,116,40,3,16.732758620689655
05/09/2015,120,60,-999,1.2916666666666667
05/10/2015,130,70,-999,-4.446153846153846
05/11/2015,102,70,5,12.549019607843137
05/12/2015,108,40,4,12.351851851851851
05/13/2015,122,40,-999,-143.49180327868854
05/14/2015,110,40,-999,-99.27272727272727
05/15/2015,118,40,-999,-602.0593220338983
05/16/2015,134,10,-999,-908.7537313432836
05/17/2015,138,10,-999,-962.5869565217391
05/18/2015,99,60,-999,-48.76767676767677
05/19/2015,120,40,-999,-7.683333333333334
05/20/2015,109,50,5,22.321100917431192
05/21/2015,105,60,5,22.847619047619048
05/22/2015,126,70,-999,-81.24603174603175
05/23/2015,133,60,-999,-23.06766917293233
05/24/2015,153,60,5,32.01960784313726
05/25/2015,137,80,6,35.75182481751825
05/26/2015,117,90,-999,26.162393162393162
05/27/2015,133,60,-999,-115.35338345864662
05/28/2015,116,40,-999,4.086206896551724
05/29/2015,118,60,10,22.8135593220339
05/30/2015,116,60,-999,10.517241379310345
05/31/2015,142,80,-999,-114.88732394366197
06/01/2015,119,50,5,24.10924369747899
06/02/2015,121,50,-999,7.578512396694215
06/03/2015,126,60,-999,9.634920634920634
06/04/2015,123,50,5,19.59349593495935
06/05/2015,126,50,-999,-64.05555555555556
06/06/2015,111,50,-999,1.882882882882883
06/07/2015,123,60,5,22.32520325203252
06/08/2015,128,60,5,27.078125
06/09/2015,129,65,-999,5.426356589147287
06/10/2015,138,100,-999,18.615942028985508
06/11/2015,140,60,-999,5.492857142857143
06/12/2015,110,45,-999,-197.74545454545455
06/13/2015,108,40,-999,-28.65740740740741
06/14/2015,131,50,5,20.045801526717558
06/15/2015,127,80,-999,-89.96062992125984
06/16/2015,132,50,5,22.34090909090909
06/17/2015,132,60,-999,4.416666666666667
06/18/2015,122,50,-999,5.991803278688525
06/19/2015,111,80,5,20.18018018018018
06/20/2015,116,40,4,16.75862068965517
06/21/2015,122,70,-999,-59.14754098360656
06/22/2015,130,45,-999,11.415384615384616
06/23/2015,128,80,-999,2.8984375
06/24/2015,145,100,-999,-0.9172413793103448
06/25/2015,121,80,-999,24.74380165289256
06/26/2015,119,40,5,21.84873949579832
06/27/2015,117,60,-999,-87.41025641025641
06/28/2015,144,80,10,20.34722222222222
06/29/2015,117,60,-999,-99.32478632478633
06/30/2015,111,60,-999,-19.63963963963964
07/02/2015,120,60,5,29.266666666666666
07/03/2015,106,50,5,21.745283018867923
07/04/2015,115,30,-999,-67.41739130434783
07/05/2015,107,50,-999,2.4018691588785046
07/06/2015,107,60,-999,-22.850467289719628
07/07/2015,122,60,-999,-43.25409836065574
07/08/2015,130,70,-999,19.53846153846154
07/09/2015,120,60,5,21.058333333333334
07/10/2015,104,50,-999,-43.875
07/11/2015,92,60,-999,8.271739130434783
07/12/2015,121,40,5,20.305785123966942
07/13/2015,122,110,-999,1.8032786885245902
07/14/2015,116,60,-999,0.3275862068965517
07/15/2015,118,80,-999,-52.20338983050848
07/16/2015,122,60,-999,19.008196721311474
07/17/2015,108,50,5,24.25
07/18/2015,98,60,5,29.489795918367346
07/19/2015,131,60,-999,-59.80916030534351
07/20/2015,107,50,5,22.813084112149532
07/21/2015,118,50,5,25.194915254237287
07/22/2015,138,70,5,35.130434782608695
07/23/2015,124,70,-999,-203.71774193548387
07/24/2015,117,50,-999,4.717948717948718
07/25/2015,114,70,5,27.236842105263158
07/26/2015,131,60,-999,16.19083969465649
07/27/2015,111,40,-999,-59.153153153153156
07/28/2015,6,50,5,17.5
07/29/2015,3,60,19,33
07/30/2015,2,30,5,17.5
07/31/2015,2,40,24,32
08/01/2015,5,30,10,14
08/02/2015,95,50,-999,-66.07368421052631
08/03/2015,91,40,-999,-7.725274725274725
08/04/2015,94,70,-999,-108.01063829787235
08/05/2015,106,60,-999,1.4433962264150944
08/06/2015,106,90,1,28.528301886792452
08/07/2015,97,70,5,19.061855670103093
08/08/2015,85,100,-999,3.823529411764706
08/09/2015,94,70,-999,-1.2553191489361701
08/10/2015,93,40,-999,-3.5806451612903225
08/11/2015,86,70,-999,-93.33720930232558
08/12/2015,102,50,-999,6.333333333333333
08/13/2015,99,60,-999,-6.575757575757576
08/14/2015,92,50,5,20.97826086956522
08/15/2015,88,60,-999,-96.44318181818181
08/16/2015,100,70,-999,-11.83
08/17/2015,82,40,-999,-16.146341463414632
08/18/2015,92,50,-999,16.73913043478261
08/19/2015,102,70,-999,4.588235294117647
08/20/2015,33,70,5,24.272727272727273
08/21/2015,4,42,20,30.5
08/22/2015,8,50,0,20.875
08/23/2015,84,50,5,23.94047619047619
08/24/2015,77,50,5,21.714285714285715
08/25/2015,82,60,-999,8.097560975609756
08/26/2015,86,40,2,18.61627906976744
08/27/2015,71,45,-999,4.352112676056338
08/28/2015,74,20,5,12.432432432432432
08/29/2015,70,30,5,14.257142857142858
08/30/2015,87,35,-999,-8.71264367816092
08/31/2015,76,30,-999,-3.013157894736842
09/01/2015,78,20,-999,-54.15384615384615
09/02/2015,89,20,4,10.719101123595506
09/03/2015,77,20,-999,-16.272727272727273
09/04/2015,74,60,-999,-55.445945945945944
09/05/2015,66,40,10,24.78787878787879
09/06/2015,102,80,-999,-47.049019607843135
09/07/2015,90,40,4,21.666666666666668
09/08/2015,79,50,-999,1.3544303797468353
09/09/2015,83,50,-999,-0.7710843373493976
09/10/2015,71,20,5,10.845070422535212
09/11/2015,77,20,5,10.792207792207792
09/12/2015,78,40,-999,-122.06410256410257
09/13/2015,92,40,-999,-93.22826086956522
09/14/2015,83,70,-999,-20.03614457831325
09/15/2015,70,50,5,17.214285714285715
09/16/2015,89,30,-999,-39.60674157303371
09/17/2015,70,30,-999,-175.28571428571428
09/18/2015,87,20,3,11.39080459770115
09/19/2015,79,30,5,13.518987341772151
